# yr month day band date mag e_mag
2011 03 23 I 2455644.186 12.74 0.0580 
2011 03 23 I 2455644.189 12.41 0.1110 
2011 03 23 R 2455643.973 13.31 0.0060 
2011 03 23 R 2455644.008 13.30 0.0050 
2011 03 23 R 2455644.011 13.30 0.0050 
2011 03 23 R 2455644.014 13.30 0.0060 
2011 03 23 R 2455644.016 13.30 0.0050 
2011 03 23 R 2455644.019 13.30 0.0050 
2011 03 23 R 2455644.022 13.30 0.0050 
2011 03 23 R 2455644.024 13.31 0.0050 
2011 03 23 R 2455644.027 13.30 0.0050 
2011 03 23 R 2455644.030 13.30 0.0050 
2011 03 23 R 2455644.033 13.31 0.0050 
2011 03 23 R 2455644.035 13.31 0.0050 
2011 03 23 R 2455644.038 13.32 0.0050 
2011 03 23 R 2455644.041 13.30 0.0050 
2011 03 23 R 2455644.043 13.31 0.0050 
2011 03 23 R 2455644.046 13.30 0.0050 
2011 03 23 R 2455644.049 13.30 0.0050 
2011 03 23 R 2455644.052 13.31 0.0050 
2011 03 23 R 2455644.055 13.31 0.0050 
2011 03 23 R 2455644.057 13.31 0.0050 
2011 03 23 R 2455644.060 13.31 0.0050 
2011 03 23 R 2455644.063 13.32 0.0050 
2011 03 23 R 2455644.066 13.32 0.0050 
2011 03 23 R 2455644.068 13.31 0.0050 
2011 03 23 R 2455644.077 13.34 0.0050 
2011 03 23 R 2455644.079 13.33 0.0050 
2011 03 23 R 2455644.082 13.33 0.0050 
2011 03 23 R 2455644.085 13.34 0.0050 
2011 03 23 R 2455644.088 13.34 0.0050 
2011 03 23 R 2455644.090 13.35 0.0050 
2011 03 23 R 2455644.093 13.35 0.0050 
2011 03 23 R 2455644.096 13.35 0.0050 
2011 03 23 R 2455644.098 13.34 0.0060 
2011 03 23 R 2455644.101 13.35 0.0060 
2011 03 23 R 2455644.104 13.35 0.0060 
2011 03 23 R 2455644.107 13.35 0.0070 
2011 03 23 R 2455644.109 13.34 0.0070 
2011 03 23 R 2455644.112 13.34 0.0080 
2011 03 23 R 2455644.115 13.36 0.0090 
2011 03 23 R 2455644.117 13.32 0.0100 
2011 03 23 R 2455644.120 13.33 0.0110 
2011 03 23 R 2455644.123 13.37 0.0100 
2011 03 23 R 2455644.126 13.36 0.0090 
2011 03 23 R 2455644.128 13.37 0.0090 
2011 03 23 R 2455644.131 13.35 0.0090 
2011 03 23 R 2455644.134 13.34 0.0090 
2011 03 23 R 2455644.136 13.37 0.0090 
2011 03 23 R 2455644.139 13.36 0.0090 
2011 03 23 R 2455644.148 13.36 0.0100 
2011 03 23 R 2455644.150 13.35 0.0120 
2011 03 23 R 2455644.153 13.36 0.0250 
2011 03 23 R 2455644.156 13.28 0.0280 
2011 03 23 R 2455644.158 13.36 0.0230 
2011 03 23 R 2455644.161 13.34 0.0270 
2011 03 23 R 2455644.164 13.41 0.0330 
2011 03 23 R 2455644.167 13.32 0.0210 
2011 03 23 R 2455644.169 13.36 0.0210 
2011 03 23 R 2455644.172 13.38 0.0290 
2011 03 23 R 2455644.175 13.39 0.0250 
2011 03 23 R 2455644.177 13.34 0.0330 
2011 03 23 R 2455644.180 13.31 0.0450 
2011 03 23 R 2455644.183 13.39 0.0700 
2011 03 23 R 2455644.186 13.43 0.0940 
2011 03 23 R 2455644.188 13.09 0.1190 
2011 03 23 V 2455643.972 13.73 0.0070 
2011 03 23 V 2455644.007 13.73 0.0060 
2011 03 23 V 2455644.010 13.73 0.0060 
2011 03 23 V 2455644.013 13.72 0.0060 
2011 03 23 V 2455644.015 13.73 0.0050 
2011 03 23 V 2455644.018 13.74 0.0050 
2011 03 23 V 2455644.021 13.75 0.0060 
2011 03 23 V 2455644.023 13.74 0.0060 
2011 03 23 V 2455644.026 13.73 0.0060 
2011 03 23 V 2455644.029 13.74 0.0060 
2011 03 23 V 2455644.032 13.73 0.0060 
2011 03 23 V 2455644.034 13.74 0.0060 
2011 03 23 V 2455644.037 13.76 0.0060 
2011 03 23 V 2455644.040 13.74 0.0050 
2011 03 23 V 2455644.043 13.74 0.0050 
2011 03 23 V 2455644.045 13.73 0.0060 
2011 03 23 V 2455644.048 13.76 0.0060 
2011 03 23 V 2455644.051 13.73 0.0060 
2011 03 23 V 2455644.054 13.74 0.0060 
2011 03 23 V 2455644.056 13.74 0.0060 
2011 03 23 V 2455644.059 13.74 0.0050 
2011 03 23 V 2455644.062 13.75 0.0050 
2011 03 23 V 2455644.065 13.74 0.0060 
2011 03 23 V 2455644.067 13.75 0.0050 
2011 03 23 V 2455644.076 13.77 0.0060 
2011 03 23 V 2455644.078 13.77 0.0060 
2011 03 23 V 2455644.081 13.78 0.0060 
2011 03 23 V 2455644.084 13.78 0.0060 
2011 03 23 V 2455644.087 13.79 0.0060 
2011 03 23 V 2455644.089 13.78 0.0060 
2011 03 23 V 2455644.092 13.77 0.0060 
2011 03 23 V 2455644.095 13.78 0.0060 
2011 03 23 V 2455644.097 13.78 0.0060 
2011 03 23 V 2455644.100 13.79 0.0060 
2011 03 23 V 2455644.103 13.77 0.0070 
2011 03 23 V 2455644.106 13.78 0.0070 
2011 03 23 V 2455644.108 13.79 0.0080 
2011 03 23 V 2455644.111 13.79 0.0080 
2011 03 23 V 2455644.114 13.77 0.0090 
2011 03 23 V 2455644.116 13.77 0.0110 
2011 03 23 V 2455644.119 13.78 0.0110 
2011 03 23 V 2455644.122 13.77 0.0110 
2011 03 23 V 2455644.125 13.80 0.0110 
2011 03 23 V 2455644.127 13.80 0.0100 
2011 03 23 V 2455644.130 13.80 0.0100 
2011 03 23 V 2455644.133 13.78 0.0110 
2011 03 23 V 2455644.135 13.78 0.0110 
2011 03 23 V 2455644.138 13.83 0.0110 
2011 03 23 V 2455644.147 13.79 0.0110 
2011 03 23 V 2455644.149 13.78 0.0130 
2011 03 23 V 2455644.152 13.83 0.0230 
2011 03 23 V 2455644.155 13.75 0.0350 
2011 03 23 V 2455644.157 13.83 0.0310 
2011 03 23 V 2455644.160 13.82 0.0340 
2011 03 23 V 2455644.163 13.78 0.0320 
2011 03 23 V 2455644.166 13.79 0.0250 
2011 03 23 V 2455644.168 13.77 0.0230 
2011 03 23 V 2455644.171 13.81 0.0300 
2011 03 23 V 2455644.174 13.81 0.0330 
2011 03 23 V 2455644.177 13.75 0.0350 
2011 03 23 V 2455644.179 13.83 0.0400 
2011 03 23 V 2455644.182 13.75 0.0540 
2011 03 23 V 2455644.185 13.71 0.0890 
2011 03 23 V 2455644.187 13.73 0.1240 
2011 03 24 R 2455645.010 13.43 0.0050 
2011 03 24 R 2455645.011 13.43 0.0050 
2011 03 24 R 2455645.013 13.42 0.0050 
2011 03 24 R 2455645.015 13.42 0.0050 
2011 03 24 R 2455645.017 13.42 0.0050 
2011 03 24 R 2455645.019 13.44 0.0050 
2011 03 24 R 2455645.021 13.43 0.0050 
2011 03 24 R 2455645.023 13.43 0.0050 
2011 03 24 R 2455645.025 13.43 0.0050 
2011 03 24 R 2455645.027 13.44 0.0050 
2011 03 24 R 2455645.028 13.43 0.0050 
2011 03 24 R 2455645.030 13.43 0.0050 
2011 03 24 R 2455645.032 13.43 0.0050 
2011 03 24 R 2455645.034 13.42 0.0050 
2011 03 24 R 2455645.036 13.43 0.0050 
2011 03 24 R 2455645.038 13.44 0.0050 
2011 03 24 R 2455645.040 13.42 0.0050 
2011 03 24 R 2455645.042 13.42 0.0050 
2011 03 24 R 2455645.044 13.42 0.0050 
2011 03 24 R 2455645.045 13.43 0.0050 
2011 03 24 R 2455645.047 13.43 0.0050 
2011 03 24 R 2455645.049 13.42 0.0050 
2011 03 24 R 2455645.051 13.42 0.0050 
2011 03 24 R 2455645.053 13.41 0.0050 
2011 03 24 R 2455645.055 13.42 0.0050 
2011 03 24 R 2455645.057 13.42 0.0050 
2011 03 24 R 2455645.059 13.42 0.0050 
2011 03 24 R 2455645.061 13.41 0.0050 
2011 03 24 R 2455645.062 13.41 0.0050 
2011 03 24 R 2455645.064 13.42 0.0050 
2011 03 24 R 2455645.066 13.41 0.0050 
2011 03 24 R 2455645.068 13.40 0.0050 
2011 03 24 R 2455645.070 13.40 0.0050 
2011 03 24 R 2455645.072 13.41 0.0050 
2011 03 24 R 2455645.074 13.41 0.0050 
2011 03 24 R 2455645.076 13.41 0.0050 
2011 03 24 R 2455645.077 13.42 0.0050 
2011 03 24 R 2455645.079 13.41 0.0050 
2011 03 24 R 2455645.081 13.42 0.0050 
2011 03 24 R 2455645.083 13.39 0.0040 
2011 03 24 R 2455645.085 13.40 0.0040 
2011 03 24 R 2455645.087 13.40 0.0040 
2011 03 24 R 2455645.089 13.39 0.0050 
2011 03 24 R 2455645.091 13.41 0.0040 
2011 03 24 R 2455645.093 13.40 0.0040 
2011 03 24 R 2455645.094 13.39 0.0040 
2011 03 24 R 2455645.096 13.39 0.0040 
2011 03 24 R 2455645.098 13.39 0.0040 
2011 03 24 R 2455645.101 13.39 0.0040 
2011 03 24 R 2455645.103 13.39 0.0040 
2011 03 24 R 2455645.105 13.40 0.0040 
2011 03 24 R 2455645.107 13.38 0.0040 
2011 03 24 R 2455645.109 13.40 0.0040 
2011 03 24 R 2455645.111 13.39 0.0040 
2011 03 24 R 2455645.113 13.39 0.0040 
2011 03 24 R 2455645.115 13.39 0.0040 
2011 03 24 R 2455645.116 13.39 0.0040 
2011 03 24 R 2455645.118 13.39 0.0040 
2011 03 24 R 2455645.120 13.39 0.0040 
2011 03 24 R 2455645.122 13.38 0.0040 
2011 03 24 V 2455645.009 13.85 0.0060 
2011 03 24 V 2455645.011 13.87 0.0060 
2011 03 24 V 2455645.012 13.85 0.0060 
2011 03 24 V 2455645.014 13.85 0.0060 
2011 03 24 V 2455645.016 13.86 0.0050 
2011 03 24 V 2455645.018 13.84 0.0050 
2011 03 24 V 2455645.020 13.85 0.0050 
2011 03 24 V 2455645.022 13.88 0.0060 
2011 03 24 V 2455645.024 13.87 0.0050 
2011 03 24 V 2455645.026 13.86 0.0050 
2011 03 24 V 2455645.027 13.86 0.0050 
2011 03 24 V 2455645.029 13.84 0.0050 
2011 03 24 V 2455645.031 13.87 0.0060 
2011 03 24 V 2455645.033 13.86 0.0060 
2011 03 24 V 2455645.035 13.86 0.0060 
2011 03 24 V 2455645.037 13.85 0.0060 
2011 03 24 V 2455645.039 13.86 0.0060 
2011 03 24 V 2455645.041 13.86 0.0060 
2011 03 24 V 2455645.043 13.86 0.0060 
2011 03 24 V 2455645.044 13.84 0.0050 
2011 03 24 V 2455645.046 13.85 0.0060 
2011 03 24 V 2455645.048 13.85 0.0050 
2011 03 24 V 2455645.050 13.85 0.0050 
2011 03 24 V 2455645.052 13.85 0.0050 
2011 03 24 V 2455645.054 13.85 0.0050 
2011 03 24 V 2455645.056 13.84 0.0050 
2011 03 24 V 2455645.058 13.84 0.0050 
2011 03 24 V 2455645.060 13.83 0.0050 
2011 03 24 V 2455645.061 13.85 0.0050 
2011 03 24 V 2455645.063 13.84 0.0060 
2011 03 24 V 2455645.065 13.83 0.0050 
2011 03 24 V 2455645.067 13.84 0.0050 
2011 03 24 V 2455645.069 13.84 0.0050 
2011 03 24 V 2455645.071 13.85 0.0050 
2011 03 24 V 2455645.073 13.85 0.0050 
2011 03 24 V 2455645.075 13.83 0.0050 
2011 03 24 V 2455645.077 13.82 0.0050 
2011 03 24 V 2455645.078 13.83 0.0050 
2011 03 24 V 2455645.080 13.84 0.0050 
2011 03 24 V 2455645.082 13.84 0.0050 
2011 03 24 V 2455645.084 13.83 0.0050 
2011 03 24 V 2455645.086 13.83 0.0050 
2011 03 24 V 2455645.088 13.82 0.0050 
2011 03 24 V 2455645.090 13.83 0.0050 
2011 03 24 V 2455645.092 13.83 0.0050 
2011 03 24 V 2455645.094 13.83 0.0050 
2011 03 24 V 2455645.095 13.82 0.0050 
2011 03 24 V 2455645.097 13.83 0.0050 
2011 03 24 V 2455645.100 13.82 0.0050 
2011 03 24 V 2455645.102 13.82 0.0050 
2011 03 24 V 2455645.104 13.82 0.0050 
2011 03 24 V 2455645.106 13.82 0.0050 
2011 03 24 V 2455645.108 13.82 0.0050 
2011 03 24 V 2455645.110 13.82 0.0050 
2011 03 24 V 2455645.112 13.83 0.0050 
2011 03 24 V 2455645.114 13.82 0.0050 
2011 03 24 V 2455645.115 13.82 0.0050 
2011 03 24 V 2455645.117 13.82 0.0050 
2011 03 24 V 2455645.119 13.83 0.0050 
2011 03 24 V 2455645.121 13.83 0.0050 
2011 03 25 R 2455646.031 13.17 0.0040 
2011 03 25 R 2455646.033 13.16 0.0040 
2011 03 25 R 2455646.035 13.15 0.0040 
2011 03 25 R 2455646.037 13.15 0.0040 
2011 03 25 R 2455646.044 13.16 0.0040 
2011 03 25 R 2455646.046 13.16 0.0040 
2011 03 25 R 2455646.048 13.16 0.0040 
2011 03 25 R 2455646.050 13.15 0.0040 
2011 03 25 R 2455646.051 13.16 0.0040 
2011 03 25 R 2455646.053 13.15 0.0040 
2011 03 25 R 2455646.055 13.16 0.0040 
2011 03 25 R 2455646.057 13.16 0.0040 
2011 03 25 R 2455646.059 13.16 0.0040 
2011 03 25 R 2455646.061 13.16 0.0040 
2011 03 25 R 2455646.063 13.16 0.0040 
2011 03 25 R 2455646.065 13.16 0.0040 
2011 03 25 R 2455646.066 13.16 0.0040 
2011 03 25 R 2455646.068 13.16 0.0040 
2011 03 25 R 2455646.070 13.16 0.0040 
2011 03 25 R 2455646.072 13.16 0.0040 
2011 03 25 R 2455646.074 13.15 0.0040 
2011 03 25 R 2455646.076 13.16 0.0030 
2011 03 25 R 2455646.078 13.16 0.0040 
2011 03 25 R 2455646.080 13.15 0.0030 
2011 03 25 R 2455646.082 13.16 0.0030 
2011 03 25 R 2455646.083 13.16 0.0030 
2011 03 25 R 2455646.085 13.16 0.0030 
2011 03 25 R 2455646.087 13.16 0.0030 
2011 03 25 R 2455646.089 13.15 0.0030 
2011 03 25 R 2455646.091 13.16 0.0030 
2011 03 25 R 2455646.093 13.16 0.0030 
2011 03 25 R 2455646.095 13.16 0.0030 
2011 03 25 R 2455646.097 13.16 0.0030 
2011 03 25 R 2455646.099 13.15 0.0030 
2011 03 25 R 2455646.100 13.17 0.0030 
2011 03 25 R 2455646.102 13.16 0.0030 
2011 03 25 R 2455646.104 13.17 0.0030 
2011 03 25 R 2455646.106 13.15 0.0030 
2011 03 25 R 2455646.108 13.17 0.0030 
2011 03 25 R 2455646.110 13.16 0.0030 
2011 03 25 R 2455646.112 13.16 0.0030 
2011 03 25 R 2455646.114 13.16 0.0030 
2011 03 25 R 2455646.116 13.16 0.0030 
2011 03 25 R 2455646.117 13.16 0.0030 
2011 03 25 R 2455646.119 13.16 0.0030 
2011 03 25 R 2455646.121 13.15 0.0030 
2011 03 25 R 2455646.123 13.15 0.0030 
2011 03 25 R 2455646.125 13.16 0.0030 
2011 03 25 R 2455646.128 13.15 0.0030 
2011 03 25 R 2455646.129 13.16 0.0030 
2011 03 25 R 2455646.131 13.16 0.0030 
2011 03 25 R 2455646.133 13.16 0.0030 
2011 03 25 R 2455646.135 13.16 0.0030 
2011 03 25 R 2455646.137 13.16 0.0030 
2011 03 25 R 2455646.139 13.16 0.0030 
2011 03 25 R 2455646.141 13.16 0.0030 
2011 03 25 R 2455646.143 13.17 0.0030 
2011 03 25 V 2455646.030 13.57 0.0040 
2011 03 25 V 2455646.032 13.57 0.0040 
2011 03 25 V 2455646.034 13.57 0.0040 
2011 03 25 V 2455646.036 13.57 0.0040 
2011 03 25 V 2455646.043 13.57 0.0040 
2011 03 25 V 2455646.045 13.57 0.0040 
2011 03 25 V 2455646.047 13.58 0.0040 
2011 03 25 V 2455646.049 13.58 0.0040 
2011 03 25 V 2455646.050 13.56 0.0040 
2011 03 25 V 2455646.052 13.58 0.0040 
2011 03 25 V 2455646.054 13.57 0.0040 
2011 03 25 V 2455646.056 13.59 0.0040 
2011 03 25 V 2455646.058 13.58 0.0040 
2011 03 25 V 2455646.060 13.57 0.0040 
2011 03 25 V 2455646.062 13.58 0.0040 
2011 03 25 V 2455646.064 13.58 0.0040 
2011 03 25 V 2455646.066 13.57 0.0040 
2011 03 25 V 2455646.067 13.58 0.0040 
2011 03 25 V 2455646.069 13.58 0.0040 
2011 03 25 V 2455646.071 13.57 0.0040 
2011 03 25 V 2455646.073 13.58 0.0040 
2011 03 25 V 2455646.075 13.58 0.0040 
2011 03 25 V 2455646.077 13.58 0.0040 
2011 03 25 V 2455646.079 13.57 0.0040 
2011 03 25 V 2455646.081 13.56 0.0040 
2011 03 25 V 2455646.083 13.57 0.0040 
2011 03 25 V 2455646.084 13.58 0.0040 
2011 03 25 V 2455646.086 13.57 0.0040 
2011 03 25 V 2455646.088 13.58 0.0040 
2011 03 25 V 2455646.090 13.58 0.0040 
2011 03 25 V 2455646.092 13.57 0.0040 
2011 03 25 V 2455646.094 13.58 0.0040 
2011 03 25 V 2455646.096 13.58 0.0040 
2011 03 25 V 2455646.098 13.58 0.0040 
2011 03 25 V 2455646.100 13.58 0.0040 
2011 03 25 V 2455646.101 13.59 0.0040 
2011 03 25 V 2455646.103 13.58 0.0040 
2011 03 25 V 2455646.105 13.58 0.0040 
2011 03 25 V 2455646.107 13.58 0.0040 
2011 03 25 V 2455646.109 13.58 0.0030 
2011 03 25 V 2455646.111 13.58 0.0040 
2011 03 25 V 2455646.113 13.57 0.0030 
2011 03 25 V 2455646.115 13.57 0.0040 
2011 03 25 V 2455646.116 13.57 0.0030 
2011 03 25 V 2455646.118 13.58 0.0040 
2011 03 25 V 2455646.120 13.57 0.0040 
2011 03 25 V 2455646.122 13.58 0.0040 
2011 03 25 V 2455646.124 13.57 0.0040 
2011 03 25 V 2455646.127 13.58 0.0030 
2011 03 25 V 2455646.128 13.58 0.0030 
2011 03 25 V 2455646.130 13.57 0.0030 
2011 03 25 V 2455646.132 13.59 0.0030 
2011 03 25 V 2455646.134 13.58 0.0040 
2011 03 25 V 2455646.136 13.58 0.0040 
2011 03 25 V 2455646.138 13.57 0.0030 
2011 03 25 V 2455646.140 13.59 0.0040 
2011 03 25 V 2455646.142 13.58 0.0030 
2011 03 25 V 2455646.021 13.56 0.0040 
2012 03 02 R 2455988.991 12.41 0.0020 
2012 03 02 R 2455988.993 12.41 0.0030 
2012 03 02 R 2455988.995 12.40 0.0020 
2012 03 02 R 2455988.997 12.41 0.0030 
2012 03 02 R 2455989.000 12.41 0.0030 
2012 03 02 R 2455989.002 12.42 0.0020 
2012 03 02 R 2455989.004 12.43 0.0030 
2012 03 02 R 2455989.006 12.44 0.0030 
2012 03 02 R 2455989.008 12.43 0.0030 
2012 03 02 R 2455989.011 12.43 0.0040 
2012 03 02 R 2455989.013 12.42 0.0050 
2012 03 02 R 2455989.015 12.43 0.0030 
2012 03 02 R 2455989.017 12.44 0.0040 
2012 03 02 R 2455989.019 12.44 0.0040 
2012 03 02 R 2455989.022 12.44 0.0030 
2012 03 02 R 2455989.024 12.45 0.0040 
2012 03 02 R 2455989.026 12.45 0.0040 
2012 03 02 R 2455989.028 12.46 0.0040 
2012 03 02 R 2455989.030 12.46 0.0050 
2012 03 02 R 2455989.032 12.47 0.0040 
2012 03 02 R 2455989.035 12.45 0.0050 
2012 03 02 R 2455989.037 12.47 0.0060 
2012 03 02 R 2455989.039 12.47 0.0050 
2012 03 02 R 2455989.041 12.48 0.0040 
2012 03 02 R 2455989.043 12.47 0.0030 
2012 03 02 R 2455989.045 12.47 0.0040 
2012 03 02 R 2455989.048 12.48 0.0040 
2012 03 02 R 2455989.050 12.48 0.0050 
2012 03 02 R 2455989.052 12.47 0.0040 
2012 03 02 R 2455989.054 12.47 0.0040 
2012 03 02 R 2455989.056 12.47 0.0030 
2012 03 02 R 2455989.058 12.48 0.0040 
2012 03 02 R 2455989.061 12.47 0.0050 
2012 03 02 R 2455989.063 12.49 0.0050 
2012 03 02 R 2455989.065 12.47 0.0040 
2012 03 02 R 2455989.067 12.48 0.0040 
2012 03 02 R 2455989.069 12.47 0.0030 
2012 03 02 R 2455989.072 12.48 0.0030 
2012 03 02 R 2455989.074 12.48 0.0020 
2012 03 02 R 2455989.076 12.47 0.0020 
2012 03 02 R 2455989.078 12.47 0.0020 
2012 03 02 R 2455989.080 12.47 0.0020 
2012 03 02 R 2455989.082 12.47 0.0020 
2012 03 02 R 2455989.085 12.47 0.0020 
2012 03 02 R 2455989.087 12.46 0.0020 
2012 03 02 R 2455989.089 12.46 0.0020 
2012 03 02 R 2455989.091 12.46 0.0020 
2012 03 02 R 2455989.093 12.47 0.0020 
2012 03 02 R 2455989.095 12.46 0.0020 
2012 03 02 R 2455989.098 12.46 0.0020 
2012 03 02 R 2455989.100 12.45 0.0020 
2012 03 02 R 2455989.102 12.46 0.0020 
2012 03 02 R 2455989.104 12.46 0.0020 
2012 03 02 R 2455989.106 12.47 0.0030 
2012 03 02 R 2455989.108 12.46 0.0020 
2012 03 02 R 2455989.111 12.46 0.0020 
2012 03 02 R 2455989.113 12.46 0.0020 
2012 03 02 R 2455989.115 12.46 0.0020 
2012 03 02 R 2455989.117 12.46 0.0020 
2012 03 02 R 2455989.119 12.46 0.0020 
2012 03 02 R 2455989.121 12.46 0.0020 
2012 03 02 R 2455989.124 12.46 0.0030 
2012 03 02 R 2455989.126 12.46 0.0020 
2012 03 02 R 2455989.128 12.47 0.0020 
2012 03 02 R 2455989.130 12.45 0.0020 
2012 03 02 R 2455989.132 12.46 0.0020 
2012 03 02 R 2455989.135 12.46 0.0020 
2012 03 02 R 2455989.137 12.46 0.0030 
2012 03 02 R 2455989.139 12.46 0.0030 
2012 03 02 R 2455989.141 12.47 0.0030 
2012 03 02 R 2455989.143 12.47 0.0040 
2012 03 02 R 2455989.145 12.46 0.0030 
2012 03 02 R 2455989.148 12.47 0.0060 
2012 03 02 R 2455989.150 12.46 0.0030 
2012 03 02 R 2455989.152 12.46 0.0030 
2012 03 02 R 2455989.154 12.46 0.0030 
2012 03 02 R 2455989.156 12.46 0.0030 
2012 03 02 V 2455988.990 12.79 0.0030 
2012 03 02 V 2455988.992 12.80 0.0040 
2012 03 02 V 2455988.994 12.79 0.0030 
2012 03 02 V 2455988.996 12.81 0.0030 
2012 03 02 V 2455988.999 12.81 0.0050 
2012 03 02 V 2455989.001 12.81 0.0030 
2012 03 02 V 2455989.003 12.81 0.0030 
2012 03 02 V 2455989.005 12.81 0.0040 
2012 03 02 V 2455989.007 12.82 0.0040 
2012 03 02 V 2455989.010 12.82 0.0040 
2012 03 02 V 2455989.012 12.84 0.0050 
2012 03 02 V 2455989.014 12.83 0.0050 
2012 03 02 V 2455989.016 12.83 0.0040 
2012 03 02 V 2455989.018 12.84 0.0040 
2012 03 02 V 2455989.020 12.84 0.0040 
2012 03 02 V 2455989.023 12.84 0.0040 
2012 03 02 V 2455989.025 12.83 0.0060 
2012 03 02 V 2455989.027 12.84 0.0050 
2012 03 02 V 2455989.029 12.84 0.0040 
2012 03 02 V 2455989.031 12.86 0.0050 
2012 03 02 V 2455989.034 12.86 0.0060 
2012 03 02 V 2455989.036 12.86 0.0080 
2012 03 02 V 2455989.038 12.86 0.0070 
2012 03 02 V 2455989.040 12.87 0.0050 
2012 03 02 V 2455989.042 12.85 0.0050 
2012 03 02 V 2455989.044 12.87 0.0050 
2012 03 02 V 2455989.047 12.88 0.0050 
2012 03 02 V 2455989.049 12.87 0.0050 
2012 03 02 V 2455989.051 12.87 0.0040 
2012 03 02 V 2455989.053 12.88 0.0050 
2012 03 02 V 2455989.055 12.87 0.0050 
2012 03 02 V 2455989.057 12.87 0.0060 
2012 03 02 V 2455989.060 12.87 0.0050 
2012 03 02 V 2455989.062 12.88 0.0040 
2012 03 02 V 2455989.064 12.88 0.0060 
2012 03 02 V 2455989.066 12.89 0.0050 
2012 03 02 V 2455989.068 12.89 0.0040 
2012 03 02 V 2455989.070 12.88 0.0030 
2012 03 02 V 2455989.073 12.88 0.0030 
2012 03 02 V 2455989.075 12.87 0.0030 
2012 03 02 V 2455989.077 12.87 0.0030 
2012 03 02 V 2455989.079 12.86 0.0030 
2012 03 02 V 2455989.081 12.87 0.0030 
2012 03 02 V 2455989.083 12.86 0.0030 
2012 03 02 V 2455989.086 12.85 0.0030 
2012 03 02 V 2455989.088 12.86 0.0030 
2012 03 02 V 2455989.090 12.86 0.0030 
2012 03 02 V 2455989.092 12.85 0.0030 
2012 03 02 V 2455989.094 12.85 0.0030 
2012 03 02 V 2455989.097 12.85 0.0030 
2012 03 02 V 2455989.099 12.85 0.0030 
2012 03 02 V 2455989.101 12.86 0.0030 
2012 03 02 V 2455989.103 12.85 0.0030 
2012 03 02 V 2455989.105 12.85 0.0030 
2012 03 02 V 2455989.107 12.85 0.0030 
2012 03 02 V 2455989.110 12.84 0.0030 
2012 03 02 V 2455989.112 12.85 0.0030 
2012 03 02 V 2455989.114 12.86 0.0030 
2012 03 02 V 2455989.116 12.85 0.0030 
2012 03 02 V 2455989.118 12.86 0.0030 
2012 03 02 V 2455989.120 12.85 0.0030 
2012 03 02 V 2455989.123 12.86 0.0030 
2012 03 02 V 2455989.125 12.85 0.0030 
2012 03 02 V 2455989.127 12.86 0.0030 
2012 03 02 V 2455989.129 12.86 0.0030 
2012 03 02 V 2455989.131 12.86 0.0030 
2012 03 02 V 2455989.133 12.86 0.0030 
2012 03 02 V 2455989.136 12.86 0.0030 
2012 03 02 V 2455989.138 12.85 0.0040 
2012 03 02 V 2455989.140 12.86 0.0040 
2012 03 02 V 2455989.142 12.87 0.0090 
2012 03 02 V 2455989.144 12.85 0.0040 
2012 03 02 V 2455989.147 12.85 0.0040 
2012 03 02 V 2455989.149 12.82 0.0120 
2012 03 02 V 2455989.151 12.85 0.0040 
2012 03 02 V 2455989.153 12.85 0.0040 
2012 03 02 V 2455989.155 12.85 0.0040 
2013 11 22 I 2456619.076 13.92 0.0140 
2013 11 22 I 2456619.079 13.95 0.0150 
2013 11 22 I 2456619.082 13.95 0.0160 
2013 11 22 I 2456619.086 13.97 0.0160 
2013 11 22 I 2456619.089 13.94 0.0160 
2013 11 22 I 2456619.092 13.92 0.0150 
2013 11 22 I 2456619.096 13.90 0.0160 
2013 11 22 I 2456619.099 13.90 0.0160 
2013 11 22 I 2456619.102 13.94 0.0180 
2013 11 22 I 2456619.106 13.91 0.0170 
2013 11 22 I 2456619.109 13.88 0.0170 
2013 11 22 I 2456619.112 13.90 0.0170 
2013 11 22 I 2456619.116 13.94 0.0170 
2013 11 22 I 2456619.119 13.90 0.0170 
2013 11 22 I 2456619.122 13.93 0.0170 
2013 11 22 I 2456619.126 13.93 0.0180 
2013 11 22 I 2456619.129 13.93 0.0180 
2013 11 22 I 2456619.132 13.94 0.0180 
2013 11 22 I 2456619.136 13.92 0.0190 
2013 11 22 I 2456619.139 13.92 0.0190 
2013 11 22 I 2456619.142 13.93 0.0300 
2013 11 22 I 2456619.146 13.88 0.0180 
2013 11 22 I 2456619.149 13.88 0.0190 
2013 11 22 I 2456619.152 13.91 0.0200 
2013 11 22 I 2456619.156 13.87 0.0180 
2013 11 22 I 2456619.159 13.86 0.0170 
2013 11 22 I 2456619.162 13.90 0.0160 
2013 11 22 I 2456619.166 13.82 0.0160 
2013 11 22 I 2456619.169 13.85 0.0160 
2013 11 22 I 2456619.172 13.86 0.0150 
2013 11 22 I 2456619.176 13.85 0.0150 
2013 11 22 I 2456619.179 13.85 0.0190 
2013 11 22 I 2456619.182 13.85 0.0200 
2013 11 22 I 2456619.186 13.80 0.0190 
2013 11 22 I 2456619.189 13.83 0.0200 
2013 11 22 I 2456619.192 13.80 0.0200 
2013 11 22 I 2456619.196 13.79 0.0200 
2013 11 22 I 2456619.199 13.84 0.0210 
2013 11 22 I 2456619.202 13.82 0.0190 
2013 11 22 I 2456619.206 13.85 0.0200 
