#|name              |ra        |dec      |flux_1_100_gev|flux_1_100_gev_error|detection_significance|spectrum_type   |alt_gammaray_name_1|assoc_name                  |analysis_flags|
|4FGL J0233.0+3740 |02 33 05.1|+37 40 57|    1.7156e-10|          2.9490e-11|                8.1793|PowerLaw        |                   |NVSS J023308+374201         |           000|
|4FGL J0706.5+3744 |07 06 31.2|+37 44 18|    1.1336e-09|          5.8266e-11|               37.5013|LogParabola     |3FGL J0706.5+3744  |GB6 J0706+3744              |           000|
|4FGL J0758.7+3746 |07 58 45.4|+37 46 39|    1.3872e-10|          2.8650e-11|                5.5459|PowerLaw        |3FGL J0758.7+3747  |NGC 2484                    |           000|
|4FGL J1743.9+3747 |17 43 59.9|+37 47 38|    1.0822e-10|          2.3774e-11|                4.9714|PowerLaw        |                   |B3 1742+378                 |           000|
|4FGL J0622.2+3749 |06 22 14.8|+37 49 45|    2.2648e-09|          9.0959e-11|               38.8668|PLSuperExpCutoff|3FGL J0622.2+3747  |PSR J0622+3749              |           000|
|4FGL J1918.1+3752 |19 18 07.9|+37 52 29|    2.8183e-10|          4.2322e-11|                9.8265|LogParabola     |3FGL J1918.0+3750  |1RXS J191810.2+375315       |           000|
|4FGL J2329.2+3755 |23 29 16.3|+37 55 17|    6.7998e-10|          4.9537e-11|               23.6275|PowerLaw        |3FGL J2329.2+3754  |NVSS J232914+375414         |           000|
|4FGL J0552.4+3755 |05 52 24.8|+37 55 12|    4.1412e-10|          5.3684e-11|                9.5947|PowerLaw        |                   |B3 0548+378B                |           000|
|4FGL J1127.3+3755 |11 27 21.1|+37 55 25|    1.6710e-10|          3.8625e-11|                4.8344|PowerLaw        |                   |B3 1124+382                 |           016|
|4FGL J1128.8+3757 |11 28 49.0|+37 57 57|    4.2502e-10|          5.7276e-11|               11.4277|LogParabola     |3FGL J1129.0+3758  |NVSS J112903+375655         |           000|
|4FGL J0605.1+3757 |06 05 07.7|+37 57 33|    1.3614e-09|          7.9252e-11|               25.1445|PLSuperExpCutoff|3FGL J0605.0+3756  |PSR J0605+3757              |          2048|
|4FGL J1204.4+3750 |12 04 25.8|+37 50 26|    7.2804e-11|          2.3766e-11|                4.7113|LogParabola     |                   |B3 1201+382A                |           000|
|4FGL J0041.4+3800 |00 41 28.7|+38 00 35|    1.5420e-10|          3.0342e-11|                7.5720|PowerLaw        |                   |B3 0038+377                 |           000|
|4FGL J2317.0+3756 |23 17 04.3|+37 56 15|    1.8935e-10|          3.4486e-11|                6.5707|PowerLaw        |                   |B3 2314+377                 |           000|
|4FGL J0418.2+3807 |04 18 15.2|+38 07 19|    7.2274e-10|          8.3236e-11|               13.1434|LogParabola     |3FGL J0418.5+3813c |3C 111                      |           000|
|4FGL J1730.6+3805 |17 30 39.4|+38 05 08|    1.1740e-10|          2.9447e-11|                5.5558|PowerLaw        |                   |NVSS J173044+380452         |           000|
|4FGL J0620.3+3804 |06 20 18.9|+38 04 52|    2.3457e-10|          4.7003e-11|                5.4214|PowerLaw        |                   |GB6 J0620+3806              |           016|
|4FGL J1635.2+3808 |16 35 16.0|+38 08 24|    1.2473e-08|          1.5439e-10|              173.1009|LogParabola     |3FGL J1635.2+3809  |4C +38.41                   |           000|
|4FGL J1529.2+3812 |15 29 14.7|+38 12 12|    1.3189e-10|          3.3919e-11|                8.6210|LogParabola     |                   |NVSS J152913+381217         |           000|
|4FGL J1104.4+3812 |11 04 28.5|+38 12 25|    3.4192e-08|          2.7361e-10|              343.7692|PLSuperExpCutoff|3FGL J1104.4+3812  |Mkn 421                     |           000|
|4FGL J0310.9+3815 |03 10 55.1|+38 15 19|    3.6303e-10|          4.5839e-11|               10.7351|LogParabola     |3FGL J0310.8+3814  |B3 0307+380                 |           000|
|4FGL J1131.0+3815 |11 31 01.1|+38 15 23|    1.3414e-09|          6.1359e-11|               35.9750|LogParabola     |3FGL J1131.4+3819  |B2 1128+38                  |           000|
|4FGL J0005.9+3824 |00 05 59.7|+38 24 04|    4.0121e-10|          4.2494e-11|               16.6070|LogParabola     |3FGL J0006.4+3825  |S4 0003+38                  |           000|
|4FGL J1738.8+3822 |17 38 51.8|+38 22 22|    8.4036e-11|          2.6179e-11|                6.4763|PowerLaw        |                   |NVSS J173842+382104         |           000|
|4FGL J1831.9+3820 |18 31 56.9|+38 20 49|    1.4135e-10|          2.9192e-11|                6.9367|PowerLaw        |                   |1RXS J183202.2+382132       |           000|
|4FGL J1419.5+3821 |14 19 34.7|+38 21 57|    4.1504e-10|          3.4274e-11|               18.2014|PowerLaw        |3FGL J1419.8+3819  |B3 1417+385                 |           000|
|4FGL J1153.7+3822 |11 53 47.1|+38 22 06|    1.0514e-10|          2.3916e-11|                7.1981|PowerLaw        |                   |B3 1151+386                 |           000|
|4FGL J2250.0+3825 |22 50 03.4|+38 25 29|    6.2587e-10|          4.8794e-11|               25.0450|PowerLaw        |3FGL J2250.1+3825  |B3 2247+381                 |           000|
|4FGL J1720.2+3824 |17 20 17.9|+38 24 49|    1.6837e-10|          2.7416e-11|                7.6525|PowerLaw        |                   |SDSS J172010.33+382556.1    |           000|
|4FGL J1814.0+3828 |18 14 00.5|+38 28 38|    1.3940e-10|          2.6422e-11|                6.3322|PowerLaw        |                   |2MASS J18140339+3828107     |           000|
|4FGL J2358.3+3830 |23 58 21.2|+38 30 35|    4.1820e-10|          4.1356e-11|               15.3438|PowerLaw        |3FGL J2358.5+3827  |B3 2355+382                 |           000|
|4FGL J0206.4+3829 |02 06 28.1|+38 29 41|    1.1639e-10|          2.6473e-11|                6.0398|PowerLaw        |                   |B3 0203+382                 |           004|
|4FGL J1412.0+3836 |14 12 03.1|+38 36 37|    1.2104e-10|          2.2940e-11|                8.2985|PowerLaw        |                   |FIRST J141208.2+383521      |           000|
|4FGL J0252.9+3834 |02 52 59.2|+38 34 39|    2.1126e-10|          3.1634e-11|                9.3713|PowerLaw        |3FGL J0252.3+3830  |B2 0249+38                  |           000|
|4FGL J0805.9+3834 |08 05 57.0|+38 34 21|    2.2218e-10|          2.9310e-11|               10.6333|PowerLaw        |                   |NVSS J080551+383538         |           000|
|4FGL J0601.0+3838 |06 01 04.5|+38 38 04|    7.6846e-10|          6.0987e-11|               20.2395|PowerLaw        |3FGL J0601.0+3837  |B2 0557+38                  |           000|
|4FGL J2022.3+3840 |20 22 20.3|+38 40 16|    2.1920e-09|          1.7072e-10|               14.7117|PLSuperExpCutoff|3FGL J2022.2+3840  |PSR J2022+3842              |           000|
|4FGL J1959.0+3844 |19 59 03.9|+38 44 12|    6.9145e-10|          7.4092e-11|               11.8802|LogParabola     |3FGL J1958.6+3844  |LQAC 299+038                |           000|
|4FGL J0923.5+3852 |09 23 32.4|+38 52 27|    3.1927e-10|          3.2318e-11|               17.5407|LogParabola     |3FGL J0923.1+3853  |B2 0920+39                  |           000|
|4FGL J1340.1+3857 |13 40 10.2|+38 57 44|    1.2612e-10|          2.3335e-11|                6.8362|PowerLaw        |                   |NVSS J133849+385111         |           000|
|4FGL J2018.5+3852 |20 18 33.0|+38 52 17|    1.1441e-09|          1.5615e-10|               17.4171|LogParabola     |3FGL J2018.5+3851  |TXS 2016+386                |           000|
|4FGL J1202.5+3852 |12 02 35.1|+38 52 51|    2.1867e-10|          2.8068e-11|               10.1010|PowerLaw        |3FGL J1203.2+3847  |NVSS J120257+385147         |           002|
|4FGL J0916.7+3856 |09 16 45.6|+38 56 52|    4.6225e-10|          3.9180e-11|               19.1916|LogParabola     |3FGL J0916.3+3857  |4C +38.28                   |           000|
|4FGL J2340.5+3854 |23 40 30.8|+38 54 19|    1.8369e-10|          3.3823e-11|                7.2793|PowerLaw        |3FGL J2340.7+3847  |GALEXASC J234042.83+385510.7|           000|
|4FGL J1305.9+3858 |13 05 54.6|+38 58 33|    9.2140e-11|          2.1522e-11|                4.5252|PowerLaw        |                   |2MASS J13053124+3855218     |           000|
|4FGL J1421.1+3859 |14 21 10.1|+38 59 48|    1.0481e-10|          2.2966e-11|                5.3896|PowerLaw        |                   |TXS 1419+391                |           020|
|4FGL J1734.3+3858 |17 34 23.6|+38 58 35|    2.9448e-09|          7.8191e-11|               74.4035|LogParabola     |3FGL J1734.3+3858  |B2 1732+38A                 |           000|
|4FGL J0342.2+3858 |03 42 17.5|+38 58 41|    2.9215e-10|          3.9247e-11|                9.3023|PowerLaw        |3FGL J0342.2+3857  |GB6 J0342+3858              |           000|
|4FGL J1236.3+3858 |12 36 21.5|+38 58 53|    2.3683e-10|          2.8494e-11|               12.5819|PowerLaw        |3FGL J1236.6+3901  |RX J1236.4+3859             |           000|
|4FGL J0033.9+3858 |00 33 55.9|+38 58 18|    3.0243e-10|          4.0157e-11|               10.0488|LogParabola     |                   |MG3 J003408+3901            |           000|
|4FGL J1211.6+3901 |12 11 37.2|+39 01 36|    7.8720e-11|          2.3652e-11|                5.7507|PowerLaw        |                   |FIRST J121134.2+390053      |           000|
|4FGL J1041.7+3902 |10 41 45.9|+39 02 33|    1.4092e-10|          2.5327e-11|                8.0139|PowerLaw        |3FGL J1041.8+3901  |B3 1038+392                 |           000|
|4FGL J0910.8+3859 |09 10 50.2|+39 00 00|    3.3004e-10|          3.1966e-11|               16.3639|PowerLaw        |3FGL J0910.7+3858  |FBQS J091052.0+390202       |           000|
|4FGL J1101.5+3904 |11 01 30.7|+39 04 10|    1.6742e-10|          3.3158e-11|                5.7773|PowerLaw        |                   |CRATES J110130+390434       |           000|
|4FGL J0136.5+3906 |01 36 34.2|+39 06 00|    4.6342e-09|          1.0323e-10|              102.2238|LogParabola     |3FGL J0136.5+3905  |B3 0133+388                 |           512|
|4FGL J0355.3+3909 |03 55 20.2|+39 09 59|    1.0438e-10|          4.0395e-11|                5.1722|PowerLaw        |                   |CRATES J035515+390907       |           000|
|4FGL J2139.9+3910 |21 39 58.3|+39 10 16|    1.5902e-10|          3.9730e-11|                3.7188|PowerLaw        |3FGL J2139.5+3919  |B2 2138+38                  |          4096|
|4FGL J0223.5+3912 |02 23 33.6|+39 12 55|    3.2764e-10|          3.9803e-11|               12.4659|LogParabola     |                   |B3 0220+390                 |           000|
|4FGL J0156.5+3914 |01 56 31.8|+39 14 57|    3.9019e-10|          3.6393e-11|               15.8773|PowerLaw        |3FGL J0156.3+3913  |MG4 J015630+3913            |           000|
|4FGL J0824.9+3915 |08 24 56.7|+39 15 27|    6.3167e-10|          4.4372e-11|               23.7669|LogParabola     |3FGL J0824.9+3916  |4C +39.23                   |           000|
|4FGL J1944.2+3921 |19 44 16.3|+39 21 52|    6.0877e-10|          5.8691e-11|               15.3719|LogParabola     |3FGL J1944.1+3919  |87GB 194223.9+391242        |           000|
|4FGL J0400.7+3920 |04 00 44.5|+39 20 54|    3.3660e-10|          5.6752e-11|                7.3091|PowerLaw        |                   |GB6 J0400+3921              |           000|
|4FGL J0334.3+3920 |03 34 19.8|+39 20 20|    2.1447e-10|          3.8959e-11|                9.8963|PowerLaw        |3FGL J0334.2+3915  |4C +39.12                   |           000|
|4FGL J2359.0+3922 |23 59 01.2|+39 22 01|    3.2762e-10|          3.7958e-11|               10.9988|PowerLaw        |3FGL J2358.9+3926  |B2 2356+39                  |           000|
|4FGL J1535.4+3919 |15 35 29.8|+39 19 10|    2.5569e-10|          2.8696e-11|               12.3160|PowerLaw        |3FGL J1535.7+3920  |RX J1535.4+3922             |           002|
|4FGL J0934.3+3926 |09 34 20.7|+39 26 11|    2.9859e-10|          2.9791e-11|               14.9374|PowerLaw        |3FGL J0934.1+3933  |GB6 J0934+3926              |           000|
|4FGL J1038.5+3926 |10 38 31.9|+39 26 18|    7.9721e-11|          2.2631e-11|                4.2853|PowerLaw        |                   |NVSS J103845+392736         |           004|
|4FGL J1054.2+3926 |10 54 14.0|+39 26 07|    1.6687e-10|          2.6612e-11|                7.9834|PowerLaw        |                   |CRATES J105433+392803       |           016|
|4FGL J0105.1+3929 |01 05 09.9|+39 29 47|    4.3997e-10|          3.7210e-11|               17.1881|PowerLaw        |3FGL J0105.3+3928  |GB6 J0105+3928              |           000|
|4FGL J1210.3+3928 |12 10 23.8|+39 28 47|    9.7477e-11|          2.4612e-11|                5.2620|PowerLaw        |                   |1E 1207.9+3945              |           000|
|4FGL J0227.2+3928 |02 27 13.3|+39 28 13|    1.8334e-10|          3.1910e-11|                7.1317|PowerLaw        |1FGL J0226.0+3922  |B2 0224+39                  |           016|
|4FGL J1439.3+3932 |14 39 19.2|+39 32 17|    5.2908e-10|          3.6776e-11|               24.3428|PowerLaw        |3FGL J1439.2+3931  |PG 1437+398                 |           000|
|4FGL J0956.0+3936 |09 56 01.9|+39 36 20|    1.5030e-10|          2.3933e-11|                8.1205|PowerLaw        |                   |WISE J095608.57+393515.8    |           000|
|4FGL J0952.1+3932 |09 52 11.3|+39 32 06|    9.6776e-11|          2.3027e-11|                6.2402|PowerLaw        |1FGL J0952.2+3926  |RX J0952.2+3936             |           000|
|4FGL J1829.9+3934 |18 29 55.5|+39 34 58|    2.5001e-10|          3.1093e-11|                9.9825|PowerLaw        |                   |NVSS J183003+393638         |           004|
|4FGL J0202.1+3939 |02 02 08.0|+39 39 49|    1.3993e-10|          3.5717e-11|                4.6982|LogParabola     |                   |B3 0158+394                 |           000|
|4FGL J1051.4+3942 |10 51 28.8|+39 42 57|    1.6753e-10|          2.9616e-11|               11.5737|LogParabola     |3FGL J1051.4+3941  |RBS 0909                    |           000|
|4FGL J1653.8+3945 |16 53 53.7|+39 45 34|    1.0076e-08|          1.4170e-10|              173.4336|LogParabola     |3FGL J1653.9+3945  |Mkn 501                     |           000|
|4FGL J1640.4+3945 |16 40 28.6|+39 45 45|    1.7230e-09|          6.9867e-11|               38.5817|PowerLaw        |3FGL J1640.6+3945  |NRAO 512                    |           000|
|4FGL J1105.8+3944 |11 05 50.1|+39 44 33|    1.2374e-10|          2.5762e-11|                6.4970|PowerLaw        |                   |GB6 J1105+3946              |           000|
|4FGL J1023.1+3949 |10 23 09.2|+39 49 21|    1.2597e-09|          5.2978e-11|               49.9761|LogParabola     |3FGL J1023.1+3952  |4C +40.25                   |           000|
|4FGL J1642.9+3948 |16 42 56.2|+39 48 59|    2.4634e-09|          8.0103e-11|               51.0942|LogParabola     |3FGL J1642.9+3950  |3C 345                      |           000|
|4FGL J0555.6+3947 |05 55 36.4|+39 47 16|    8.0544e-10|          6.3572e-11|               22.4455|LogParabola     |                   |B2 0552+39A                 |           000|
|4FGL J0047.9+3947 |00 47 54.3|+39 47 51|    7.0932e-10|          4.3726e-11|               27.1336|PowerLaw        |3FGL J0048.0+3950  |B3 0045+395                 |           000|
|4FGL J2313.5+3945 |23 13 35.9|+39 45 52|    3.1555e-10|          3.9817e-11|               13.8356|LogParabola     |3FGL J2313.1+3935  |87GB 231102.6+393314        |           000|
|4FGL J1243.0+3950 |12 43 03.7|+39 50 01|    1.2671e-10|          2.3345e-11|                8.4335|PowerLaw        |                   |SDSS J124318.91+395117.7    |           000|
|4FGL J1745.6+3950 |17 45 39.8|+39 50 28|    1.5999e-10|          2.7553e-11|                8.4466|PowerLaw        |3FGL J1745.7+3952  |B2 1743+39C                 |           000|
|4FGL J1311.8+3954 |13 11 50.4|+39 54 04|    9.9565e-11|          2.2551e-11|                6.1683|PowerLaw        |                   |FIRST J131146.0+395317      |           000|
|4FGL J1701.3+3956 |17 01 20.2|+39 56 26|    2.9436e-10|          3.6165e-11|               11.8370|LogParabola     |                   |B3 1659+399                 |           000|
|4FGL J2325.2+3957 |23 25 15.7|+39 57 15|    1.5461e-09|          6.7413e-11|               39.8396|LogParabola     |3FGL J2325.2+3957  |B3 2322+396                 |           000|
|4FGL J1146.9+3958 |11 46 57.7|+39 58 39|    4.0544e-09|          8.7751e-11|              107.2175|LogParabola     |3FGL J1146.8+3958  |S4 1144+40                  |           000|
|4FGL J1341.2+3958 |13 41 17.0|+39 58 26|    2.0611e-10|          2.8236e-11|               12.6033|PowerLaw        |3FGL J1341.0+3955  |SDSS J134105.10+395945.4    |           000|
|4FGL J1738.2+4000 |17 38 14.4|+40 00 36|    1.1324e-10|          2.4761e-11|                4.9289|PowerLaw        |                   |NVSS J173807+400312         |           000|
|4FGL J1724.2+4005 |17 24 12.2|+40 05 21|    6.8524e-10|          4.4106e-11|               27.2327|LogParabola     |3FGL J1723.9+4004  |S4 1722+40                  |           000|
|4FGL J0333.8+4007 |03 33 51.8|+40 07 11|    2.3913e-10|          4.2707e-11|                7.6065|LogParabola     |3FGL J0333.4+4003  |B3 0330+399                 |           000|
|4FGL J0007.7+4008 |00 07 42.6|+40 08 02|    4.4584e-10|          4.3823e-11|               15.0485|LogParabola     |3FGL J0007.9+4006  |NVSS J000741+400830         |           000|
|4FGL J1942.1+4011 |19 42 09.4|+40 11 54|    4.0805e-10|          4.7413e-11|               10.3147|PowerLaw        |                   |87GB 194033.4+400351        |           000|
|4FGL J0420.2+4012 |04 20 13.1|+40 12 04|    2.9306e-10|          5.2479e-11|                9.4932|PowerLaw        |                   |B3 0416+400                 |           000|
|4FGL J1359.7+4012 |13 59 42.6|+40 12 55|    2.6294e-10|          3.0249e-11|               15.1344|LogParabola     |                   |87GB 135731.7+402612        |           000|
|4FGL J1608.3+4012 |16 08 20.2|+40 12 21|    1.0102e-10|          2.6609e-11|                4.3687|LogParabola     |                   |B2 1606+40                  |          2048|
|4FGL J0651.0+4013 |06 51 05.4|+40 13 55|    5.9384e-10|          4.7878e-11|               19.7392|LogParabola     |3FGL J0651.3+4014  |RX J0651.0+4013             |           000|
|4FGL J0829.4+4019 |08 29 25.9|+40 19 08|    1.5233e-10|          2.6472e-11|                6.8317|PowerLaw        |                   |B3 0826+404                 |           000|
|4FGL J1100.3+4020 |11 00 21.9|+40 20 06|    3.6959e-10|          3.8599e-11|               19.5680|LogParabola     |3FGL J1100.5+4020  |RX J1100.3+4019             |           000|
|4FGL J1652.7+4024 |16 52 47.4|+40 24 19|    2.9981e-10|          3.9954e-11|               13.8378|PowerLaw        |                   |RX J1652.7+4023             |           000|
